"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","try","3004",,"{""last_level"":0}","jp","Japan","GO10XG"
"stage (App)","clear","3007",,"{""last_level"":21}","kr","South Korea","UOROXP"
"stage (App)","fail","2004",,"{""last_level"":13}","jp","Japan","ELRVRU"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","3QNLGI"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":3007}","kr","South Korea","UOROXP"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""REVIVAL_COIN"",""stage_id"":3007}","kr","South Korea","UOROXP"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":10}","jp","Japan","ELRVRU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3007}","kr","South Korea","UOROXP"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","3QNLGI"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","UOROXP"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","fail","2007",,"{""last_level"":9}","kr","South Korea","XR4OPS"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","XR4OPS"
"stage (App)","fail","2007",,"{""last_level"":9}","kr","South Korea","XR4OPS"
"stage (App)","clear","3005",,"{""last_level"":21}","kr","South Korea","09VHU7"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","try","2007",,"{""last_level"":0}","kr","South Korea","XR4OPS"
"stage (App)","fail","2004",,"{""last_level"":11}","jp","Japan","ELRVRU"
"stage (App)","fail","2012",,"{""last_level"":8}","kr","South Korea","XZW0VW"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2012",,"{""last_level"":8}","kr","South Korea","XZW0VW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","ELRVRU"
"stage (App)","try","3005",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","fail","3005",,"{""exit_type"":""voluntary_exit"",""last_level"":10}","kr","South Korea","09VHU7"
"stage (App)","fail","3005",,"{""last_level"":10}","kr","South Korea","09VHU7"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":10}","jp","Japan","ELRVRU"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2012",,"{""last_level"":5}","kr","South Korea","XZW0VW"
"stage (App)","try","3005",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","fail","2009",,"{""last_level"":9}","kr","South Korea","09VHU7"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2012",,"{""last_level"":7}","kr","South Korea","XZW0VW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":10}","jp","Japan","ELRVRU"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","09VHU7"
"stage (App)","fail","2007",,"{""last_level"":18}","jp","Japan","49E9IL"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2012",,"{""last_level"":7}","kr","South Korea","XZW0VW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","09VHU7"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","ELRVRU"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2012",,"{""last_level"":7}","kr","South Korea","XZW0VW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":7}","jp","Japan","ELRVRU"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","clear","2011",,"{""last_level"":21}","jp","Japan","JDB6WA"
"stage (App)","fail","3009",,"{""last_level"":10}","kr","South Korea","XZW0VW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","49E9IL"
"stage (App)","fail","2004",,"{""last_level"":20}","jp","Japan","ELRVRU"
"stage (App)","fail","2007",,"{""last_level"":11}","jp","Japan","49E9IL"
"stage (App)","try","2007",,"{""last_level"":0}","jp","Japan","49E9IL"
"stage (App)","try","2011",,"{""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","try","3009",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","clear","2010",,"{""last_level"":21}","jp","Japan","JDB6WA"
"stage (App)","fail","3009",,"{""last_level"":17}","kr","South Korea","XZW0VW"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3009}","kr","South Korea","XZW0VW"
"stage (App)","try","2010",,"{""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","fail","3009",,"{""last_level"":13}","jp","Japan","JDB6WA"
"stage (App)","try","3009",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2012",,"{""last_level"":9}","kr","South Korea","XZW0VW"
"stage (App)","try","3009",,"{""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","clear","2011",,"{""last_level"":21}","kr","South Korea","XZW0VW"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":5}","jp","Japan","ELRVRU"
"stage (App)","clear","3008",,"{""last_level"":21}","jp","Japan","JDB6WA"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":9}","jp","Japan","ELRVRU"
"stage (App)","try","2011",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2004",,"{""last_level"":10}","kr","South Korea","FPKXH6"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","try","3008",,"{""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","clear","3007",,"{""last_level"":21}","jp","Japan","JDB6WA"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","FPKXH6"
"stage (App)","clear","2008",,"{""last_level"":21}","kr","South Korea","1SZHFS"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":3007}","jp","Japan","JDB6WA"
"stage (App)","clear","2003",,"{""last_level"":21}","jp","Japan","ELRVRU"
"stage (App)","fail","2004",,"{""last_level"":12}","kr","South Korea","FPKXH6"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3007}","jp","Japan","JDB6WA"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","FPKXH6"
"stage (App)","fail","2012",,"{""last_level"":10}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","try","3007",,"{""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","1SZHFS"
"stage (App)","clear","3006",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","JDB6WA"
"stage (App)","try","2003",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","37CYGQ"
"stage (App)","fail","2012",,"{""last_level"":9}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","fail","2004",,"{""last_level"":9}","kr","South Korea","7ZOKVU"
"stage (App)","clear","2002",,"{""last_level"":21}","jp","Japan","ELRVRU"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","try","3006",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","7ZOKVU"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","JDB6WA"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","37CYGQ"
"stage (App)","fail","2012",,"{""last_level"":10}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","JDB6WA"
"stage (App)","try","2002",,"{""last_level"":0}","jp","Japan","ELRVRU"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","JDB6WA"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","fail","2009",,"{""last_level"":8}","kr","South Korea","J73L0K"
"stage (App)","fail","3015",,"{""last_level"":10}","kr","South Korea","ZJNDHW"
"stage (App)","clear","3008",,"{""last_level"":21}","kr","South Korea","XZW0VW"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":3015}","kr","South Korea","ZJNDHW"
"stage (App)","try","2006",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","JDB6WA"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3015}","kr","South Korea","ZJNDHW"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","J73L0K"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","37CYGQ"
"stage (App)","fail","2012",,"{""last_level"":16}","jp","Japan","37CYGQ"
"stage (App)","clear","3007",,"{""last_level"":21}","kr","South Korea","J73L0K"
"stage (App)","fail","3004",,"{""last_level"":12}","kr","South Korea","MQKG90"
"stage (App)","fail","3004",,"{""last_level"":12}","kr","South Korea","MQKG90"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","try","3015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2012}","jp","Japan","37CYGQ"
"stage (App)","fail","3015",,"{""last_level"":5}","kr","South Korea","ZJNDHW"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3015}","kr","South Korea","ZJNDHW"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","J73L0K"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage (App)","fail","3007",,"{""last_level"":9}","kr","South Korea","J73L0K"
"stage (App)","fail","2009",,"{""last_level"":7}","kr","South Korea","MQKG90"
"stage (App)","try","3015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","try","3008",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","fail","2015",,"{""last_level"":4}","kr","South Korea","ZJNDHW"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","37CYGQ"
"stage (App)","fail","2012",,"{""last_level"":3}","jp","Japan","37CYGQ"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","J73L0K"
"stage (App)","clear","2010",,"{""last_level"":21}","kr","South Korea","XZW0VW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","37CYGQ"
"stage (App)","fail","2015",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":2}","kr","South Korea","ZJNDHW"
"stage (App)","fail","3007",,"{""last_level"":13}","kr","South Korea","J73L0K"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2010}","kr","South Korea","XZW0VW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":2}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","kr","South Korea","ZJNDHW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2009",,"{""last_level"":8}","kr","South Korea","MQKG90"
"stage (App)","fail","2015",,"{""last_level"":4}","kr","South Korea","ZJNDHW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":7}","kr","South Korea","ZJNDHW"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","MQKG90"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","ZJNDHW"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","J73L0K"
"stage (App)","fail","3007",,"{""last_level"":11}","kr","South Korea","J73L0K"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","1VF63N"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":1}","kr","South Korea","ZJNDHW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":3}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""exit_type"":""voluntary_exit"",""last_level"":3}","kr","South Korea","ZJNDHW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":3}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":3}","kr","South Korea","ZJNDHW"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","J73L0K"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""exit_type"":""voluntary_exit"",""last_level"":3}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":3}","kr","South Korea","ZJNDHW"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","2015",,"{""last_level"":8}","kr","South Korea","ZJNDHW"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2015}","kr","South Korea","ZJNDHW"
"stage (App)","try","2010",,"{""last_level"":0}","kr","South Korea","XZW0VW"
"stage (App)","clear","3005",,"{""last_level"":21}","jp","Japan","4FMD5S"
"stage (App)","try","2015",,"{""last_level"":0}","kr","South Korea","ZJNDHW"
"stage (App)","fail","3004",,"{""last_level"":14}","kr","South Korea","U5HOZK"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":2,""revive_type"":""DIA"",""stage_id"":3004}","kr","South Korea","U5HOZK"
"stage (App)","try","3005",,"{""last_level"":0}","jp","Japan","4FMD5S"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":3004}","kr","South Korea","U5HOZK"
"stage (App)","clear","6001",,"{""last_level"":21}","jp","Japan","4FMD5S"
"stage (App)","fail","2004",,"{""last_level"":13}","jp","Japan","289B5N"
"stage (App)","fail","2009",,"{""last_level"":10}","kr","South Korea","4AGXLZ"
"stage (App)","try","6001",,"{""last_level"":0}","jp","Japan","4FMD5S"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","U5HOZK"
"stage (App)","clear","3004",,"{""last_level"":21}","jp","Japan","4FMD5S"
"stage (App)","try","2009",,"{""last_level"":0}","kr","South Korea","4AGXLZ"
"stage (App)","fail","6002",,"{""last_level"":11}","kr","South Korea","4AGXLZ"
"stage (App)","try","2012",,"{""last_level"":0}","jp","Japan","KM2T40"
"stage (App)","try","2004",,"{""last_level"":0}","jp","Japan","289B5N"
"stage (App)","try","3004",,"{""last_level"":0}","jp","Japan","4FMD5S"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":21}","jp","Japan","4FMD5S"
"stage (App)","try","6002",,"{""last_level"":0}","kr","South Korea","4AGXLZ"
"stage (App)","clear","2008",,"{""last_level"":21}","kr","South Korea","4AGXLZ"
"stage (App)","try","2008",,"{""is_repeat_play"":true,""last_level"":0}","jp","Japan","4FMD5S"
"stage (App)","fail","2009",,"{""last_level"":18}","jp","Japan","4FMD5S"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":1,""revive_type"":""AD"",""stage_id"":2009}","jp","Japan","4FMD5S"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","4AGXLZ"
"stage (App)","fail","2012",,"{""last_level"":9}","jp","Japan","37CYGQ"
"stage (App)","clear","2007",,"{""last_level"":21}","kr","South Korea","4AGXLZ"
"stage_revive (App)","StageRevive","StageRevive",,"{""revive_count"":3,""revive_type"":""DIA"",""stage_id"":2012}","jp","Japan","37CYGQ"
