"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","clear","2014",,"{""last_level"":20}","kr","South Korea","Q0NCPM"
"stage (App)","clear","2001",,"{""last_level"":20}","us","United States","0KWC2C"
"stage (App)","fail","5001",,"{""last_level"":2}","sg","Malaysia","DU74DL"
"stage (App)","fail","2010",,"{""last_level"":8}","us","United States","YP7ZWN"
"stage (App)","try","2004",,"{""last_level"":0}","pl","Poland","GUVKNP"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","1FNGOD"
"stage (App)","fail","2010",,"{""last_level"":5}","kr","South Korea","XQTQ5U"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","ETD8OK"
"stage (App)","clear","3002",,"{""last_level"":20}","kr","South Korea","PBUHG9"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","KQ1EI9"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","YV96SI"
"stage (App)","try","3008",,"{""last_level"":0}","kr","South Korea","OKGZB5"
"stage (App)","clear","3006",,"{""last_level"":20}","kr","South Korea","Y6JGYP"
"stage (App)","clear","3010",,"{""last_level"":20}","us","United States","BH3GDU"
"stage (App)","try","2010",,"{""last_level"":0}","kr","South Korea","SEDHM1"
"stage (App)","try","2006",,"{""last_level"":0}","ru","Russian Federation","WVNIF5"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","EINI32"
"stage (App)","try","2010",,"{""last_level"":0}","kr","South Korea","YWQKOY"
"stage (App)","clear","2011",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","E847OO"
"stage (App)","try","3004",,"{""last_level"":0}","kr","South Korea","SMHAVK"
"stage (App)","fail","2015",,"{""last_level"":11}","kr","South Korea","PPVV7W"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","3NL8F8"
"stage (App)","clear","3010",,"{""last_level"":20}","kr","South Korea","08DVFU"
"stage (App)","try","2008",,"{""last_level"":0}","af","Saudi Arabia","2KS8GW"
"stage (App)","clear","2005",,"{""last_level"":20}","id","Indonesia","0HIK7T"
"stage (App)","try","2014",,"{""is_repeat_play"":true,""last_level"":0}","de","Spain","OETCUD"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","Z8RGKQ"
"stage (App)","clear","2001",,"{""last_level"":20}","jp","Japan","DL1N5W"
"stage (App)","fail","2013",,"{""last_level"":19}","id","Indonesia","O5YN3G"
"stage (App)","fail","2005",,"{""last_level"":13}","in","India","UC19ER"
"stage (App)","fail","2017",,"{""last_level"":13}","kr","South Korea","JGI2FT"
"stage (App)","fail","2010",,"{""last_level"":20}","kr","South Korea","YWQKOY"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","CE4RWW"
"stage (App)","fail","2010",,"{""last_level"":8}","id","Indonesia","E8O18Q"
"stage (App)","fail","2014",,"{""last_level"":14}","kr","South Korea","F0O5R4"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","Z07HI8"
"stage (App)","clear","2014",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","RQI12M"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","us","Singapore","9YU206"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","QVG4VA"
"stage (App)","try","2010",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","YQ58MN"
"stage (App)","try","2001",,"{""last_level"":0}","mx","Venezuela","PDLK2G"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","es","Argentina","8RWJPU"
"stage (App)","fail","2012",,"{""last_level"":13}","kr","South Korea","C2H9GM"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","H8C2Q9"
"stage (App)","try","3007",,"{""last_level"":0}","kr","South Korea","99LCM0"
"stage (App)","fail","2018",,"{""last_level"":6}","kr","South Korea","9AGBDG"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","9GY8Y0"
"stage (App)","clear","2007",,"{""last_level"":20}","af","Saudi Arabia","2KS8GW"
"stage (App)","fail","5001",,"{""last_level"":5}","kr","South Korea","WIA5IS"
"stage (App)","clear","2009",,"{""last_level"":20}","th","Thailand","536JQD"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","XLBCT8"
"stage (App)","clear","2017",,"{""last_level"":20}","kr","South Korea","RSEM6I"
"stage (App)","fail","3016",,"{""last_level"":11}","ru","Russian Federation","FPI7ZK"
"stage (App)","fail","3002",,"{""last_level"":2}","ph","Philippines","I3XIP3"
"stage (App)","clear","2003",,"{""last_level"":20}","vn","Viet Nam","RUQXJW"
"stage (App)","fail","3002",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","ph","Philippines","I3XIP3"
"stage (App)","fail","2005",,"{""last_level"":12}","us","Colombia","R9NQA3"
"stage (App)","fail","3010",,"{""last_level"":13}","ca","Canada","KSXZTS"
"stage (App)","clear","2001",,"{""last_level"":20}","es","Colombia","3MA2GV"
"stage (App)","clear","3010",,"{""last_level"":20}","kr","South Korea","4A1OKC"
"stage (App)","try","3009",,"{""last_level"":0}","fr","Thailand","4J81OW"
"stage (App)","try","2012",,"{""last_level"":0}","kr","South Korea","YLSZ8R"
"stage (App)","fail","2015",,"{""last_level"":12}","kr","South Korea","8EA5E4"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HA5CSX"
"stage (App)","try","3002",,"{""last_level"":0}","kr","South Korea","RDKMK1"
"stage (App)","clear","3004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","MAYYX4"
"stage (App)","clear","2012",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","139QSC"
"stage (App)","clear","3004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","09YV1A"
"stage (App)","fail","5001",,"{""last_level"":12}","kr","South Korea","AL1YR0"
"stage (App)","fail","2014",,"{""last_level"":14}","kr","South Korea","ECQALX"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","3B3U01"
"stage (App)","fail","3017",,"{""last_level"":12}","kr","South Korea","VGIS50"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","NOOOSF"
"stage (App)","fail","2015",,"{""is_repeat_play"":true,""last_level"":13}","kr","South Korea","KMH3AL"
"stage (App)","try","3005",,"{""last_level"":0}","tw","Taiwan Province Of China","BPC3MQ"
"stage (App)","clear","3004",,"{""last_level"":20}","kr","South Korea","N9NCE5"
"stage (App)","fail","2009",,"{""is_repeat_play"":true,""last_level"":11}","kr","South Korea","GM00AD"
"stage (App)","fail","2009",,"{""exit_type"":""voluntary_exit"",""last_level"":11}","kr","South Korea","GM00AD"
"stage (App)","fail","2010",,"{""last_level"":7}","kr","South Korea","API64P"
"stage (App)","clear","2011",,"{""last_level"":20}","kr","South Korea","YLSZ8R"
"stage (App)","clear","2011",,"{""is_repeat_play"":true,""last_level"":20}","us","Malaysia","AJP6YB"
"stage (App)","clear","3008",,"{""last_level"":20}","fr","Thailand","4J81OW"
"stage (App)","clear","2004",,"{""last_level"":20}","us","Philippines","4J9LQZ"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","ch","Italy","XVNYYO"
"stage (App)","try","2001",,"{""last_level"":0}","vn","Viet Nam","75MGGU"
"stage (App)","clear","3009",,"{""last_level"":20}","kr","South Korea","6HI1XP"
"stage (App)","clear","2003",,"{""last_level"":20}","pl","Poland","GUVKNP"
"stage (App)","clear","3004",,"{""last_level"":20}","jp","Japan","3AYCFQ"
"stage (App)","try","2005",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","COWRP8"
"stage (App)","try","2006",,"{""last_level"":0}","us","Thailand","3EGASB"
"stage (App)","fail","2009",,"{""last_level"":16}","us","Jordan","WINHOS"
"stage (App)","try","2010",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","3K6D8K"
"stage (App)","fail","2008",,"{""last_level"":17}","de","Germany","QONJBQ"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","NWE98I"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","Mexico","ATCY48"
"stage (App)","clear","2002",,"{""last_level"":20}","mx","Mexico","25RH51"
"stage (App)","try","5001",,"{""last_level"":0}","sg","Malaysia","DU74DL"
"stage (App)","fail","2006",,"{""last_level"":12}","kr","South Korea","XCSTDN"
"stage (App)","try","2001",,"{""last_level"":0}","us","United States","LJFLPE"
"stage (App)","try","2001",,"{""last_level"":0}","de","Germany","RQMSKE"
"stage (App)","try","2008",,"{""last_level"":0}","cn","Hong Kong","X0V0FI"
"stage (App)","clear","2006",,"{""last_level"":20}","jp","Japan","UIPISY"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","HY95NY"
"stage (App)","clear","2015",,"{""last_level"":20}","jp","Japan","7Q8AEH"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","V9MSKJ"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","us","United States","XNIRDB"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","O1X8OP"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","WWJ2NT"
"stage (App)","try","3002",,"{""last_level"":0}","ph","Philippines","I3XIP3"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","Q8D09V"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","us","Chile","A9MDXG"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","WETA7H"
"stage (App)","try","2004",,"{""last_level"":0}","us","United States","SPM6N1"
"stage (App)","clear","2001",,"{""last_level"":20}","mx","Mexico","MOZWK8"
"stage (App)","clear","2014",,"{""is_repeat_play"":true,""last_level"":20}","de","Spain","OETCUD"
"stage (App)","try","2009",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","5T3B0M"
"stage (App)","try","2009",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","KRYLP4"
"stage (App)","clear","3004",,"{""last_level"":20}","kr","South Korea","M1W4NN"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","07LECC"
"stage (App)","try","2003",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","ET0ZYN"
"stage (App)","clear","2011",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","91FT8I"
"stage (App)","clear","3003",,"{""last_level"":20}","us","India","32D1F6"
"stage (App)","try","2004",,"{""last_level"":0}","ru","Russian Federation","113N6P"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","CPD2TU"
"stage (App)","clear","2004",,"{""last_level"":20}","sg","Malaysia","DU74DL"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","WMTSNZ"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","QVG4VA"
"stage (App)","clear","2007",,"{""last_level"":20}","gb","United Kingdom","LG3O7B"
"stage (App)","clear","2009",,"{""last_level"":20}","kr","South Korea","XQTQ5U"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","3K6D8K"
"stage (App)","clear","3001",,"{""last_level"":20}","kr","South Korea","81ZZ76"
"stage (App)","fail","2012",,"{""last_level"":14}","ar","Argentina","UAQ8MP"
"stage (App)","clear","2005",,"{""last_level"":20}","us","Philippines","4J7VRM"
"stage (App)","clear","2013",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","2TWQ1N"
"stage (App)","clear","3013",,"{""last_level"":20}","kr","South Korea","B0HGHW"
"stage (App)","fail","2007",,"{""last_level"":13}","sa","Saudi Arabia","GAX48M"
"stage (App)","try","2011",,"{""last_level"":0}","kr","South Korea","PQ5BF1"
"stage (App)","try","2008",,"{""last_level"":0}","us","United States","ASCMJT"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","NQMX4Y"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","IPVG1A"
"stage (App)","clear","3008",,"{""last_level"":20}","kr","South Korea","9AGBDG"
"stage (App)","clear","2011",,"{""last_level"":20}","kr","South Korea","1JEBCM"
"stage (App)","fail","2015",,"{""last_level"":13}","kr","South Korea","NYO57R"
"stage (App)","fail","2003",,"{""last_level"":1}","br","Brazil","MNAVMC"
"stage (App)","try","5001",,"{""last_level"":0}","kr","South Korea","DEY0T5"
"stage (App)","try","2005",,"{""is_repeat_play"":true,""last_level"":0}","us","United States","19VS2G"
"stage (App)","fail","5001",,"{""last_level"":4}","us","Chile","H62UU0"
"stage (App)","try","2002",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","JAFWYI"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","br","Brazil","MNAVMC"
"stage (App)","try","2008",,"{""last_level"":0}","tw","Taiwan Province Of China","U7SPK3"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","COWRP8"
"stage (App)","try","2003",,"{""last_level"":0}","kr","South Korea","V37K6I"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","YP7ZWN"
"stage (App)","clear","3006",,"{""last_level"":20}","kr","South Korea","99LCM0"
"stage (App)","clear","2015",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","RX5FFX"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","VYYA0N"
"stage (App)","clear","2005",,"{""last_level"":20}","jp","Japan","RV65MR"
"stage (App)","clear","3004",,"{""last_level"":20}","tw","Taiwan Province Of China","BPC3MQ"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","us","Malaysia","OCZSZH"
"stage (App)","clear","3013",,"{""last_level"":20}","tw","Taiwan Province Of China","WYJPS2"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","3UHGVC"
"stage (App)","try","2008",,"{""last_level"":0}","kr","South Korea","HL2NLY"
"stage (App)","clear","3004",,"{""last_level"":20}","kr","South Korea","E4ZP85"
"stage (App)","try","2003",,"{""last_level"":0}","br","Brazil","MNAVMC"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","U7SPK3"
"stage (App)","try","2004",,"{""last_level"":0}","kr","South Korea","AG8T3S"
"stage (App)","try","2010",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","74URX7"
"stage (App)","clear","3011",,"{""last_level"":20}","kr","South Korea","EAN6BA"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","T2EGU1"
"stage (App)","try","2003",,"{""last_level"":0}","ca","Canada","K3OJH9"
"stage (App)","clear","3015",,"{""last_level"":20}","kr","South Korea","JGI2FT"
"stage (App)","try","2006",,"{""last_level"":0}","kr","South Korea","SWRNY7"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","IX6ZYU"
"stage (App)","clear","2014",,"{""last_level"":20}","kr","South Korea","S3WJCL"
"stage (App)","clear","2005",,"{""last_level"":20}","jp","Japan","1PGPYE"
"stage (App)","clear","2009",,"{""last_level"":20}","kr","South Korea","KRYLP4"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","FHZLS5"
"stage (App)","clear","2002",,"{""last_level"":20}","br","Brazil","MNAVMC"
"stage (App)","clear","2008",,"{""last_level"":20}","id","Indonesia","7GCEHH"
"stage (App)","clear","2007",,"{""last_level"":20}","us","United States","ASCMJT"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","PQ5BF1"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","ET0ZYN"
"stage (App)","fail","2005",,"{""last_level"":10}","kr","South Korea","C7314H"
"stage (App)","fail","2008",,"{""last_level"":10}","kr","South Korea","HL2NLY"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","id","Indonesia","7K43K6"
"stage (App)","clear","2002",,"{""last_level"":20}","ca","Canada","K3OJH9"
"stage (App)","clear","3010",,"{""is_repeat_play"":true,""last_level"":20}","br","Brazil","PXEIQM"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","fr","France","67JJ2E"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","74URX7"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","SWRNY7"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","N6IZ2P"
"stage (App)","try","2001",,"{""last_level"":1}","vn","Viet Nam","MCDAPH"
"stage (App)","fail","2007",,"{""last_level"":17}","gb","United Arab Emirates","15BR7E"
"stage (App)","clear","3008",,"{""last_level"":20}","cn","Germany","JMVLFS"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","8VFA5C"
"stage (App)","try","2005",,"{""last_level"":0}","kr","South Korea","GKYE7J"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","HY65FC"
"stage (App)","fail","2009",,"{""is_repeat_play"":true,""last_level"":12}","kr","South Korea","GM00AD"
"stage (App)","fail","2009",,"{""exit_type"":""voluntary_exit"",""last_level"":12}","kr","South Korea","GM00AD"
"stage (App)","fail","5001",,"{""last_level"":10}","kr","South Korea","V78B4M"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HHB6B3"
"stage (App)","try","2009",,"{""is_repeat_play"":true,""last_level"":0}","kr","South Korea","361N8Y"
"stage (App)","clear","2003",,"{""last_level"":20}","us","United States","D6H4E8"
"stage (App)","clear","2003",,"{""last_level"":20}","fr","France","67JJ2E"
"stage (App)","try","2013",,"{""last_level"":0}","us","Poland","NQFUEV"
"stage (App)","try","3002",,"{""last_level"":0}","kr","South Korea","LLMSGL"
"stage (App)","clear","3001",,"{""last_level"":20}","ru","Russian Federation","5CXZWB"
"stage (App)","try","3014",,"{""is_repeat_play"":true,""last_level"":0}","ru","Ukraine","A5CFQK"
